body,total_user_messages,story,chat_link,created_at,stop_logic_data,message_type_text,full_name,last_nodes
{emoticon}{thumbsup},1,No Story,https://api.haptikapi.com//user_info/4264771/#id_16734406_2,2018-01-25T04:34Z,True_Casual_no_nodes,regular,ramesh kaswan,[u'No Nodes']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/2862985/#id_15892443_1,2018-01-25T04:33Z,False_continue,regular,bs vali,[u'NEARBY_ATM']
{emoticon}{thumbsup},3,Nearby Atm Details,https://api.haptikapi.com//user_info/4265969/#id_16735621_1,2018-01-25T04:46Z,True_Casual_nothing_changed,regular,Naresh kumar,[u'NEARBY_ATM']
"More
Nearby: Post Office",3,Nearby Post Office,https://api.haptikapi.com//user_info/4266401/#id_16735668_1,2018-01-25T04:46Z,False_continue,auto_form_reply,kalipada kumbhakar,[u'NEARBY_POST_OFFICE']
"Hey, can you find me the nearest petrol pump?{task}",2,Nearby Gas,https://api.haptikapi.com//user_info/4266071/#id_16735643_1,2018-01-25T04:46Z,False_continue,regular,vijayan n,[u'NEARBY_GAS']
"Hey, can you find me the nearest medical store?{task}",1,Nearby Pharmacy,https://api.haptikapi.com//user_info/4044966/#id_16281393_1,2018-01-25T04:45Z,False_continue,regular,Madhu Srivastava,[u'NEARBY_PHARMACY']
"Hey, can you find me the nearest ATM?{task}",4,Nearby Atm Details,https://api.haptikapi.com//user_info/3853192/#id_15791264_1,2018-01-25T04:45Z,False_continue,regular,PUSHPENDER BAINSLA,[u'NEARBY_ATM']
{emoticon}{thumbsup},6,No Story,https://api.haptikapi.com//user_info/3765655/#id_15462043_7,2018-01-25T04:45Z,True_Casual_no_nodes,regular,Daulat khan,[u'No Nodes']
"Hey, can you find a beauty salon near me?{task}",2,Nearby Beauty Salon,https://api.haptikapi.com//user_info/4266332/#id_16736021_1,2018-01-25T04:49Z,False_continue,regular,Monika dwivedi,[u'NEARBY_BEAUTY_SALON']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4050319/#id_16683565_6,2018-01-25T04:49Z,False_continue,app_location,Ravi kumar,[u'NEARBY_ATM']
A.T.M,3,Nearby Atm Details,https://api.haptikapi.com//user_info/4050319/#id_16683565_6,2018-01-25T04:50Z,True_nothing_changed,regular,Ravi kumar,[u'NEARBY_ATM']
"Hey, can you find me the nearest petrol pump?{task}",1,Nearby Gas,https://api.haptikapi.com//user_info/2646175/#id_15671425_4,2018-01-25T04:40Z,False_continue,regular,A S REDDY,[u'NEARBY_GAS']
"Hi, I am interested in Spa Offers",3,OFFERS,https://api.haptikapi.com//user_info/3766254/#id_15464084_4,2018-01-25T04:39Z,False_continue,regular,Neha Maheshwari,[u'SPA_OFFERS_VLCC']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/3926036/#id_16736016_1,2018-01-25T04:49Z,False_continue,regular,Bishal Paudel,[u'NEARBY_TASK']
Report an Issue,2,Nearby Complaint Flow,https://api.haptikapi.com//user_info/4242865/#id_16687304_4,2018-01-25T04:39Z,False_continue,regular,iamnuel parmar,[u'NEARBY_COMPLAINT']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/4266496/#id_16736025_1,2018-01-25T04:49Z,False_continue,app_location,Dhivya,[u'NEARBY_GAS']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4266729/#id_16736134_1,2018-01-25T04:50Z,False_continue,regular,vithal yadav,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4266667/#id_16736059_1,2018-01-25T04:49Z,False_continue,app_location,anupam kumar,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4266667/#id_16736059_1,2018-01-25T04:49Z,False_continue,regular,anupam kumar,[u'NEARBY_ATM']
Tondiarpet,6,Nearby Night Club,https://api.haptikapi.com//user_info/4265344/#id_16734601_1,2018-01-25T04:37Z,True_no_nodes,regular,P jeevanandam,[u'NEARBY_NIGHT_CLUB']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4265692/#id_16734719_1,2018-01-25T04:38Z,False_reply_without_graphflow,app_location,ashwani singh,[u'NEARBY_ATM']
i want to search for a location{task},3,Nearby General Task,https://api.haptikapi.com//user_info/4265018/#id_16734513_1,2018-01-25T04:35Z,False_continue,regular,Rao Maroof choudhry,[u'NEARBY_TASK']
"More
Nearby: Post Office",2,Nearby Post Office,https://api.haptikapi.com//user_info/4199903/#id_16734689_1,2018-01-25T04:37Z,False_continue,auto_form_reply,jay bhand,[u'NEARBY_POST_OFFICE']
"Hey, can you find me the nearest ATM?{task}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4217765/#id_16734740_1,2018-01-25T04:37Z,False_continue,regular,Naresh manneNaresh,[u'NEARBY_ATM']
RC puram,3,Nearby Atm Details,https://api.haptikapi.com//user_info/4217765/#id_16734740_1,2018-01-25T04:38Z,True_no_nodes,regular,Naresh manneNaresh,[u'NEARBY_ATM']
"Hey, can you find me the nearest petrol pump?{task} ",4,Nearby Gas,https://api.haptikapi.com//user_info/4266626/#id_16736035_1,2018-01-25T04:50Z,False_continue,carousel_message,sanjay sareen,[u'NEARBY_GAS']
"More
Nearby: Hospital",4,Nearby Hospital,https://api.haptikapi.com//user_info/4265221/#id_16735889_1,2018-01-25T04:49Z,False_continue,auto_form_reply,Kishore Babu,[u'NEARBY_HOSPITAL']
"Hey, can you find me the nearest ATM?{task}",1,Nearby Atm Details,https://api.haptikapi.com//user_info/4265823/#id_16734883_1,2018-01-25T04:38Z,False_continue,regular,srini vas,[u'NEARBY_ATM']
{emoticon}{thumbsup},3,Nearby General Task,https://api.haptikapi.com//user_info/4266566/#id_16736045_1,2018-01-25T04:49Z,False_continue,regular,YOGESH KARLA KARLA,[u'NEARBY_TASK']
"Hey, can you find me the nearest ATM?{task} ",5,Nearby Atm Details,https://api.haptikapi.com//user_info/4265885/#id_16734961_1,2018-01-25T04:40Z,False_continue,carousel_message,KAUSHAL KUMAR,[u'NEARBY_ATM']
Ok bay,1,No Story,https://api.haptikapi.com//user_info/4263575/#id_16733571_8,2018-01-25T04:40Z,True_no_nodes,regular,Achad uddin,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4267124/#id_16737122_1,2018-01-25T05:00Z,False_continue,app_location,ABHISHEK MH,[u'NEARBY_ATM']
"Hi, I am interested in Weight Loss Offers{task}",1,OFFERS,https://api.haptikapi.com//user_info/4265562/#id_16735888_1,2018-01-25T04:48Z,False_continue,regular,Tanush m,[u'WEIGHT_LOSS_OFFERS_VLCC']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,No Story,https://api.haptikapi.com//user_info/4266398/#id_16735699_2,2018-01-25T04:47Z,True_no_nodes,app_location,Dhanunjaya journalist,[u'No Nodes']
"Hey, can you find me the nearest Bus Stop?{task}",1,Nearby Bus Stops,https://api.haptikapi.com//user_info/3330712/#id_13849848_6,2018-01-25T05:00Z,False_continue,regular,Shivam Kumar Gupta,[u'NEARBY_BUS_STOP']
{emoticon}{thumbsup},2,No Story,https://api.haptikapi.com//user_info/4266398/#id_16735699_2,2018-01-25T04:47Z,True_Casual_no_nodes,regular,Dhanunjaya journalist,[u'No Nodes']
{emoticon}{thumbsup},1,No Story,https://api.haptikapi.com//user_info/4263016/#id_16732809_2,2018-01-25T04:49Z,True_Casual_no_nodes,regular,javid iqbal,[u'No Nodes']
Rajarajeshwari Nagar,5,Nearby Atm Details,https://api.haptikapi.com//user_info/4266760/#id_16736214_1,2018-01-25T04:52Z,True_no_nodes,regular,prahalad doragar,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4065547/#id_16737460_1,2018-01-25T05:02Z,False_continue,regular,sunil mandar,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/2945708/#id_16737387_1,2018-01-25T05:02Z,False_continue,app_location,MURUGESAN. C,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task} ",5,Nearby Atm Details,https://api.haptikapi.com//user_info/4267476/#id_16737570_1,2018-01-25T05:03Z,False_continue,carousel_message,JAFAR IKBAL SK,[u'NEARBY_ATM']
Any kVB Bank ATM,2,Nearby General Task,https://api.haptikapi.com//user_info/4267322/#id_16737592_2,2018-01-25T05:05Z,False_continue,regular,Soorya  Balaji,[u'NEARBY_TASK']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",3,Nearby Atm Details,https://api.haptikapi.com//user_info/4218263/#id_16736310_1,2018-01-25T04:52Z,False_reply_without_graphflow,app_location,kamni verma,[u'NEARBY_ATM']
"Hey, can you find me the nearest petrol pump?{task}",1,Nearby Gas,https://api.haptikapi.com//user_info/4266862/#id_16736411_1,2018-01-25T04:52Z,False_continue,regular,zaheer khan,[u'NEARBY_GAS']
i want to search for a location{task},2,Nearby General Task,https://api.haptikapi.com//user_info/4266903/#id_16736446_1,2018-01-25T04:53Z,False_continue,regular,RATHIN MUKHOPADHYAY,[u'NEARBY_TASK']
"More
Nearby: Night Club",3,Nearby Night Club,https://api.haptikapi.com//user_info/3804188/#id_15796495_6,2018-01-25T05:08Z,False_continue,auto_form_reply,Ravi Kapoor,[u'NEARBY_NIGHT_CLUB']
"More
Nearby: Beauty Salon",3,Nearby Beauty Salon,https://api.haptikapi.com//user_info/3542228/#id_16738192_1,2018-01-25T05:09Z,False_continue,auto_form_reply,vala Darshan,[u'NEARBY_BEAUTY_SALON']
"More options{attempt: 2, api_name: nearby_api , places_type: Petrol Pump}",1,Nearby General Task,https://api.haptikapi.com//user_info/3819016/#id_15640739_2,2018-01-25T05:09Z,False_continue,regular,Upendra Rathore,[u'NEARBY_TASK']
Chakon,5,Nearby Atm Details,https://api.haptikapi.com//user_info/4267670/#id_16738058_1,2018-01-25T05:08Z,True_no_nodes,regular,PALASH MANDAL,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",5,Nearby Atm Details,https://api.haptikapi.com//user_info/4267670/#id_16738058_1,2018-01-25T05:08Z,False_continue,app_location,PALASH MANDAL,[u'NEARBY_ATM']
"Hey, can you fine me the nearest medical store?{task} ",2,Nearby Pharmacy,https://api.haptikapi.com//user_info/4267550/#id_16737924_2,2018-01-25T05:10Z,False_continue,carousel_message,Hemant Kumar Pandey pandey,[u'NEARBY_PHARMACY']
i want to search for a location{task},1,No Story,https://api.haptikapi.com//user_info/4260855/#id_16737054_1,2018-01-25T04:59Z,,regular,surendra Patel,[u'No Nodes']
{emoticon}{thumbsup},1,No Story,https://api.haptikapi.com//user_info/4267220/#id_16737281_2,2018-01-25T05:01Z,True_Casual_no_nodes,regular,Manish Singh Singh,[u'No Nodes']
{emoticon}{thumbsup},1,No Story,https://api.haptikapi.com//user_info/3825183/#id_15666590_3,2018-01-25T05:01Z,True_Casual_no_nodes,regular,Jaikumar Makhija,[u'No Nodes']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/3833268/#id_15769841_1,2018-01-25T05:12Z,False_continue,regular,Vipin upreti,[u'NEARBY_ATM']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/3559361/#id_14665206_1,2018-01-25T05:12Z,False_continue,app_location,Saddam Rajput,[u'NEARBY_GAS']
"Hey, can you find me the nearest petrol pump?{task}",2,Nearby Gas,https://api.haptikapi.com//user_info/3438229/#id_14240943_1,2018-01-25T05:13Z,False_continue,regular,Eswar sai teja panidepu,[u'NEARBY_GAS']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Gas,https://api.haptikapi.com//user_info/3438229/#id_14240943_1,2018-01-25T05:13Z,False_continue,app_location,Eswar sai teja panidepu,[u'NEARBY_GAS']
i want to search for a location{task},2,No Story,https://api.haptikapi.com//user_info/3227289/#id_13528458_7,2018-01-25T05:14Z,,regular,kunal chauhan,[u'No Nodes']
Nearby punjab university,2,Nearby General Task,https://api.haptikapi.com//user_info/3856450/#id_15827913_9,2018-01-25T05:03Z,False_continue,regular,deepak kumar,[u'NEARBY_TASK']
{emoticon}{thumbsup},2,Nearby Gas,https://api.haptikapi.com//user_info/4267452/#id_16737551_1,2018-01-25T05:04Z,True_Casual_nothing_changed,regular,vicky chauhan,[u'NEARBY_GAS']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4268091/#id_16738934_1,2018-01-25T05:17Z,False_continue,regular,VUTUKURI RAM BABU,[u'NEARBY_ATM']
Kk,3,Nearby Atm Details,https://api.haptikapi.com//user_info/4268078/#id_16738952_1,2018-01-25T05:17Z,True_Casual_nothing_changed,regular,kunal arora,[u'NEARBY_ATM']
"More options{attempt: 2, api_name: nearby_api , places_type: ATM}",1,Nearby General Task,https://api.haptikapi.com//user_info/4268078/#id_16738952_2,2018-01-25T05:18Z,False_continue,regular,kunal arora,[u'NEARBY_TASK']
"Hey, can you find a beauty salon near me?{task}",5,Nearby Beauty Salon,https://api.haptikapi.com//user_info/3215672/#id_13570022_2,2018-01-25T05:18Z,False_continue,regular,Madhav Singh,[u'NEARBY_BEAUTY_SALON']
"More options{attempt: 4, api_name: nearby_api , places_type: ATM}",1,Nearby General Task,https://api.haptikapi.com//user_info/4106364/#id_16738870_4,2018-01-25T05:20Z,False_continue,regular,malgari srikanthreddy,[u'NEARBY_TASK']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",2,Nearby Bus Stops,https://api.haptikapi.com//user_info/3901777/#id_15949337_1,2018-01-25T05:19Z,False_continue,app_location,Sathish M N,[u'NEARBY_BUS_STOP']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4267703/#id_16738391_1,2018-01-25T05:12Z,False_reply_without_graphflow,app_location,sunilbhatia,[u'NEARBY_ATM']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4267703/#id_16738391_1,2018-01-25T05:11Z,False_continue,regular,sunilbhatia,[u'NEARBY_ATM']
"Hey User hasn't given location permission to us. Ask him if he is facing difficulty in
    switching on location services {note}",1,No Story,https://api.haptikapi.com//user_info/2958848/#id_16738225_1,2018-01-25T05:09Z,False_continue,app_location,Mukesh Rajput,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",1,No Story,https://api.haptikapi.com//user_info/3835442/#id_15763497_3,2018-01-25T05:10Z,True_no_nodes,app_location,praveen varun,[u'No Nodes']
Thanku,1,No Story,https://api.haptikapi.com//user_info/3722944/#id_15326523_2,2018-01-25T05:09Z,True_Casual_no_nodes,regular,dilsher chohan,[u'No Nodes']
"Hey user has shared the location with us, please refresh the current location on left hand side to see the updated location {note}",3,Nearby Bus Stops,https://api.haptikapi.com//user_info/3837274/#id_15720401_15,2018-01-25T05:11Z,False_continue,app_location,kiran muppaneni,[u'NEARBY_BUS_STOP']
"Search Again Nearby
Nearby: Shouse shop",2,Nearby Search Again Flow,https://api.haptikapi.com//user_info/3542228/#id_16738192_3,2018-01-25T05:11Z,False_continue,auto_form_reply,vala Darshan,[u'NEARBY_RETRY_API']
Cinema theatre,2,No Story,https://api.haptikapi.com//user_info/4197232/#id_16597453_2,2018-01-25T04:58Z,True_no_nodes,regular,veena km,[u'No Nodes']
"Hey, can you find me the nearest Bus Stop?{task}",1,Nearby Bus Stops,https://api.haptikapi.com//user_info/4125598/#id_16455455_2,2018-01-25T05:12Z,False_continue,regular,Lalit Prajapati,[u'NEARBY_BUS_STOP']
"Hey, can you find a beauty salon near me?{task}",2,Nearby Beauty Salon,https://api.haptikapi.com//user_info/4267757/#id_16738577_1,2018-01-25T05:13Z,False_continue,regular,pankaj pal,[u'NEARBY_BEAUTY_SALON']
"Hey, can you find me the nearest ATM?{task}",2,Nearby Atm Details,https://api.haptikapi.com//user_info/4267942/#id_16738650_1,2018-01-25T05:14Z,False_continue,regular,Narottam Raj,[u'NEARBY_ATM']
